Sale_ID,Date,Brand,Model,Category,Fuel_Type,Transmission,Price,City,Seller_Type,Kilometers_Driven,Color,Customer_Age,Unused_ID
1790,2022-11-29,Maruti,Baleno,Sedan,CNG,Manual,946149.0,Ahmedabad,Dealer,37927,Red,35.0,659158
1791,2022-06-08,Skoda,Rapid,Hatchback,CNG,Manual,870353.0,Pune,Individual,37367,Brown,33.0,883548
1792,2022-09-20,Hyundai,Venue,Sedan,Diesel,Automatic,1223239.0,Hyderabad,Individual,68202,Black,42.0,844583
1793,2022-08-31,Honda,Amaze,Sedan,Petrol,Manual,1414994.0,Chennai,Dealer,7538,Green,22.0,645463
1794,2023-03-09,Volkswagen,Taigun,SUV,CNG,Automatic,783600.0,Delhi,Individual,18455,Brown,28.0,638706
1795,2023-02-23,Hyundai,Verna,SUV,Diesel,Manual,1030129.0,Hyderabad,Individual,59829,White,26.0,259012
1796,2023-01-17,Maruti,Alto,MUV,Diesel,Automatic,1101123.0,Delhi,Dealer,24728,White,25.0,601455
1797,2021-11-11,Hyundai,Creta,SUV,Diesel,Manual,965958.0,Kolkata,Dealer,62123,Black,29.0,166126
1798,2020-01-03,Hyundai,Creta,Sedan,CNG,Manual,530550.0,Pune,Dealer,7872,Green,58.0,693085
1799,2020-11-23,Volkswagen,Polo,,,Automatic,,,Dealer,31198,Black,,826756
1800,2020-11-13,Volkswagen,Polo,Hatchback,CNG,Automatic,926765.0,Bangalore,Individual,49388,Blue,45.0,932546
1801,2023-04-02,Mahindra,Scorpio,Sedan,Diesel,Manual,1263272.0,Bangalore,Individual,34729,Green,32.0,496222
1802,2021-09-02,Mahindra,Thar,Hatchback,Diesel,Automatic,1172994.0,Hyderabad,Dealer,23373,Blue,33.0,127149
1803,2020-12-09,Toyota,Innova,Hatchback,Electric,Manual,1268049.0,Delhi,Individual,44475,White,39.0,552169
1804,2021-03-29,Hyundai,Verna,Hatchback,Petrol,Manual,1082719.0,Bangalore,Dealer,44945,Blue,30.0,544779
1805,2021-08-23,Renault,Triber,MUV,Diesel,Manual,1354900.0,Kolkata,Individual,25789,Silver,64.0,798979
1806,2022-02-14,Hyundai,Creta,SUV,Electric,Automatic,1119055.0,Hyderabad,Dealer,54760,Black,23.0,749591
1807,2021-06-08,Volkswagen,Vento,SUV,Electric,Manual,1377921.0,Hyderabad,Dealer,54139,Silver,67.0,855347
1808,2021-02-10,Honda,Amaze,Hatchback,Electric,Manual,620704.0,Mumbai,Individual,63103,Brown,68.0,966368
1809,2022-04-20,Skoda,Octavia,SUV,Diesel,Automatic,844844.0,Mumbai,Individual,34610,Black,23.0,678486
1810,2020-08-24,Tata,Tiago,MUV,Diesel,Manual,784197.0,Hyderabad,Individual,35483,Red,52.0,622018
1811,2020-07-18,Toyota,Glanza,Hatchback,CNG,Manual,1045285.0,Bangalore,Individual,43726,Blue,56.0,340437
1812,2020-12-14,Maruti,Dzire,Sedan,Diesel,Manual,1078403.0,Mumbai,Individual,64146,Blue,46.0,938291
1813,2020-10-17,Tata,Nexon,MUV,Electric,Automatic,694082.0,Delhi,Dealer,51873,White,26.0,611807
1814,2020-04-11,Maruti,Dzire,Hatchback,Electric,Manual,1326966.0,Chennai,Dealer,31612,Brown,24.0,755012
1815,2020-07-05,Kia,Carnival,MUV,Electric,Manual,1791057.0,Pune,Individual,67444,White,56.0,130857
1816,2020-04-06,Renault,Triber,SUV,CNG,Manual,528761.0,Mumbai,Dealer,2838,Grey,40.0,723289
1817,2022-10-16,Renault,Kiger,MUV,Diesel,Automatic,1203108.0,Mumbai,Dealer,25241,Black,22.0,130464
1818,2022-03-18,Volkswagen,Vento,MUV,Petrol,Manual,1427718.0,Delhi,Dealer,31735,Black,52.0,908161
1819,2020-02-24,Renault,Triber,Hatchback,Petrol,Manual,1231157.0,Pune,Dealer,41783,White,29.0,909823
1820,2022-12-26,Kia,Seltos,,,Automatic,,,Dealer,51945,Red,,721763
1821,2021-02-11,Renault,Kiger,Sedan,CNG,Manual,893573.0,Ahmedabad,Individual,17418,Red,39.0,124898
1822,2020-02-08,Hyundai,Venue,Sedan,Diesel,Manual,1086941.0,Pune,Dealer,24133,White,34.0,271293
1823,2020-06-08,Toyota,Glanza,Hatchback,Diesel,Manual,907476.0,Ahmedabad,Individual,34555,Silver,69.0,772322
1824,2021-08-12,Volkswagen,Taigun,Sedan,Diesel,Automatic,519226.0,Hyderabad,Individual,43042,Brown,69.0,667823
1825,2021-08-04,Maruti,Alto,MUV,Diesel,Automatic,1940774.0,Chennai,Dealer,17948,White,25.0,620952
1826,2022-05-15,Hyundai,Verna,MUV,Diesel,Manual,787458.0,Kolkata,Individual,42261,Silver,43.0,350981
1827,2020-05-29,Hyundai,Venue,MUV,Petrol,Manual,786207.0,Pune,Individual,29995,Red,41.0,536139
1828,2022-11-27,Tata,Tiago,Sedan,Diesel,Manual,681528.0,Hyderabad,Individual,44886,Grey,68.0,459782
1829,2020-02-22,Mahindra,Scorpio,MUV,CNG,Manual,1231002.0,Mumbai,Individual,56512,White,38.0,702583
1830,2020-10-13,Toyota,Fortuner,Sedan,Diesel,Manual,530113.0,Mumbai,Dealer,61605,Silver,46.0,448751
1831,2022-07-13,Honda,City,Hatchback,Electric,Manual,836999.0,Bangalore,Dealer,8584,Black,61.0,827353
1832,2021-03-02,Volkswagen,Polo,Hatchback,Diesel,Automatic,721134.0,Chennai,Individual,43261,Blue,33.0,131618
1833,2021-09-29,Skoda,Octavia,SUV,Petrol,Manual,1089097.0,Delhi,Individual,86032,White,59.0,971460
1834,2022-10-22,Toyota,Etios,,,Automatic,,,Individual,42400,Blue,,328677
1835,2020-09-24,Hyundai,Verna,SUV,Electric,Automatic,698234.0,Hyderabad,Dealer,7173,Brown,54.0,901239
1836,2020-01-02,Hyundai,Verna,SUV,Electric,Manual,673138.0,Chennai,Dealer,58076,Silver,34.0,223694
1837,2021-10-02,Mahindra,Bolero,Hatchback,Diesel,Manual,1209954.0,Bangalore,Dealer,84548,Silver,23.0,547143
1838,2022-10-27,Renault,Kwid,Hatchback,Petrol,Automatic,1606193.0,Chennai,Dealer,46074,White,65.0,501800
1839,2022-03-14,Honda,Amaze,SUV,Electric,Manual,1562364.0,Hyderabad,Dealer,58022,White,46.0,521816
1840,2022-08-06,Renault,Duster,Sedan,Petrol,Manual,929587.0,Mumbai,Dealer,9489,Brown,43.0,678146
1841,2020-09-12,Honda,Amaze,Hatchback,Electric,Manual,719509.0,Hyderabad,Dealer,47567,Silver,59.0,517711
1842,2021-06-23,Kia,Carnival,SUV,CNG,Manual,854508.0,Kolkata,Individual,37672,Red,55.0,287382
1843,2020-07-20,Toyota,Fortuner,SUV,Diesel,Manual,1505469.0,Ahmedabad,Dealer,56278,Green,43.0,190891
1844,2020-06-29,Maruti,Dzire,Hatchback,Petrol,Automatic,689551.0,Mumbai,Dealer,69656,Blue,52.0,215892
1845,2022-12-22,Volkswagen,Tiguan,SUV,Electric,Automatic,987448.0,Ahmedabad,Dealer,24454,Red,67.0,605578
1846,2020-03-28,Skoda,Octavia,MUV,Petrol,Manual,1147054.0,Mumbai,Dealer,18696,Black,48.0,800631
1847,2020-08-08,Kia,Carnival,SUV,Electric,Manual,1138282.0,Ahmedabad,Dealer,24553,Red,61.0,865335
1848,2022-08-18,Kia,Sonet,,,Automatic,,,Dealer,2059,Silver,,128533
1849,2022-05-23,Mahindra,Thar,SUV,Petrol,Automatic,1084344.0,Bangalore,Dealer,34418,White,61.0,110993
1850,2022-10-08,Maruti,Dzire,MUV,Diesel,Automatic,506597.0,Pune,Individual,55164,Black,30.0,967412
1851,2020-03-29,Renault,Duster,SUV,Petrol,Automatic,1354217.0,Mumbai,Dealer,23884,Black,26.0,929878
1852,2022-12-11,Volkswagen,Vento,MUV,Electric,Manual,924955.0,Chennai,Dealer,73336,Green,43.0,990165
1853,2022-04-02,Honda,Jazz,,,Automatic,,,Individual,61746,Black,,829933
1854,2021-07-02,Mahindra,XUV300,SUV,Petrol,Automatic,1008219.0,Kolkata,Dealer,25329,Brown,34.0,766485
1855,2021-10-30,Mahindra,Scorpio,Sedan,CNG,Automatic,896528.0,Bangalore,Dealer,67316,Red,31.0,234147
1856,2020-12-16,Hyundai,i20,SUV,Electric,Automatic,874266.0,Mumbai,Dealer,15731,Grey,43.0,478959
1857,2022-07-20,Honda,WR-V,SUV,CNG,Automatic,1134771.0,Bangalore,Dealer,18722,Brown,65.0,269935
1858,2022-12-22,Hyundai,i20,MUV,Diesel,Automatic,1358671.0,Pune,Individual,10921,Red,35.0,562047
1859,2020-06-02,Renault,Kwid,Hatchback,Petrol,Manual,1043426.0,Kolkata,Dealer,17573,Silver,37.0,453661
1860,2020-01-03,Skoda,Rapid,SUV,Petrol,Manual,731216.0,Pune,Individual,50346,Brown,19.0,107320
1861,2021-01-19,Renault,Kwid,,,Manual,,,Individual,59935,Blue,,362692
1862,2023-04-04,Honda,Amaze,Hatchback,CNG,Manual,1094966.0,Chennai,Individual,50455,Red,44.0,730555
1863,2021-12-28,Hyundai,Verna,MUV,Electric,Automatic,715495.0,Pune,Individual,43624,White,43.0,507909
1864,2022-05-18,Kia,Carens,MUV,Electric,Automatic,1183630.0,Hyderabad,Individual,27332,Silver,19.0,395424
1865,2021-06-10,Toyota,Etios,Sedan,Petrol,Automatic,521546.0,Bangalore,Dealer,54828,Green,58.0,429279
1866,2020-04-09,Toyota,Glanza,MUV,CNG,Automatic,1129832.0,Chennai,Dealer,19946,Green,44.0,602889
1867,2020-04-11,Kia,Carens,Hatchback,Petrol,Manual,859095.0,Chennai,Dealer,42509,Green,54.0,423812
1868,2020-01-13,Skoda,Kushaq,Sedan,Petrol,Manual,1324588.0,Hyderabad,Dealer,65243,Silver,30.0,225262
1869,2022-02-06,Honda,Amaze,Hatchback,CNG,Automatic,-25077.0,Ahmedabad,Individual,66559,Green,65.0,325507
1870,2022-12-02,Kia,Carens,SUV,Petrol,Manual,1096051.0,Delhi,Dealer,30541,Brown,24.0,750695
1871,2021-01-30,Mahindra,Bolero,Hatchback,Electric,Automatic,1339986.0,Pune,Dealer,40464,Red,25.0,469537
1872,2021-12-17,Tata,Nexon,MUV,Diesel,Manual,1229130.0,Delhi,Individual,34560,White,52.0,607201
1873,2021-06-01,Maruti,Alto,SUV,Diesel,Automatic,549173.0,Hyderabad,Individual,29657,Black,26.0,798562
1874,2021-04-10,Kia,Carnival,MUV,Petrol,Manual,910291.0,Pune,Individual,59150,Blue,50.0,684345
1875,2022-04-12,Honda,City,MUV,CNG,Automatic,1244474.0,Delhi,Dealer,62327,Red,30.0,699327
1876,2022-06-24,Kia,Sonet,SUV,Electric,Automatic,1126311.0,Mumbai,Individual,36367,Brown,20.0,902524
1877,2022-01-12,Hyundai,Venue,MUV,Diesel,Automatic,1259814.0,Chennai,Individual,14199,Grey,26.0,543691
1878,2022-08-24,Tata,Harrier,MUV,Electric,Manual,585380.0,Kolkata,Dealer,72391,White,68.0,794037
1879,2020-11-16,Volkswagen,Tiguan,MUV,Diesel,Manual,1369245.0,Ahmedabad,Individual,33461,Black,61.0,296823
1880,2022-05-16,Toyota,Innova,SUV,Petrol,Manual,701554.0,Delhi,Dealer,73482,Blue,58.0,567795
1881,2020-09-09,Volkswagen,Taigun,Hatchback,CNG,Automatic,1022416.0,Hyderabad,Dealer,35020,Black,38.0,852580
1882,2020-04-21,Kia,Carens,MUV,Petrol,Manual,913751.0,Bangalore,Individual,39635,Grey,19.0,624222
1883,2022-03-21,Honda,City,MUV,Diesel,Automatic,1145186.0,Mumbai,Individual,75303,Brown,57.0,818705
1884,2020-09-08,Kia,Carens,Hatchback,CNG,Manual,802880.0,Mumbai,Dealer,60328,Blue,42.0,238647
1885,2022-05-12,Tata,Nexon,,,Automatic,,,Individual,27493,Brown,,433097
1886,2021-02-06,Honda,Jazz,MUV,Electric,Automatic,1287214.0,Delhi,Individual,40701,Green,18.0,125794
1887,2021-05-23,Toyota,Innova,Hatchback,Electric,Automatic,1340602.0,Pune,Individual,66108,Grey,48.0,158833
1888,2021-02-12,Hyundai,i20,MUV,Diesel,Manual,941976.0,Delhi,Dealer,46701,Black,48.0,433897
1889,2021-12-13,Hyundai,i20,SUV,Petrol,Manual,873187.0,Pune,Individual,32571,Red,26.0,100061
1890,2022-01-05,Volkswagen,Taigun,Hatchback,CNG,Manual,1263350.0,Pune,Individual,30594,Grey,59.0,215014
1891,2022-06-10,Maruti,Baleno,Hatchback,Petrol,Automatic,744174.0,Hyderabad,Dealer,56646,Brown,46.0,660032
1892,2021-10-28,Mahindra,Bolero,Sedan,Diesel,Automatic,823310.0,Delhi,Individual,27284,Black,60.0,508976
1893,2021-08-26,Kia,Seltos,Sedan,CNG,Manual,730305.0,Chennai,Dealer,16412,Red,68.0,409195
1894,2020-02-17,Tata,Safari,SUV,Electric,Manual,1428180.0,Chennai,Individual,31104,Black,55.0,400954
1895,2020-10-28,Honda,Amaze,Sedan,Petrol,Manual,966647.0,Mumbai,Individual,26850,White,29.0,284562
1896,2021-08-17,Volkswagen,Tiguan,Sedan,Diesel,Manual,1059810.0,Bangalore,Individual,16035,Grey,19.0,593702
1897,2022-07-03,Kia,Sonet,Sedan,CNG,Automatic,1150850.0,Ahmedabad,Individual,23986,Blue,47.0,883040
1898,2022-05-31,Honda,Amaze,Hatchback,Electric,Automatic,940674.0,Bangalore,Individual,61196,Black,61.0,732461
1899,2022-11-02,Renault,Duster,Hatchback,Diesel,Automatic,1210616.0,Bangalore,Dealer,63117,Silver,47.0,579147
1900,2022-01-17,Volkswagen,Tiguan,MUV,Petrol,Automatic,712547.0,Chennai,Individual,48927,Grey,58.0,253829
1901,2021-09-15,Toyota,Etios,Hatchback,Diesel,Manual,556482.0,Hyderabad,Individual,55867,Black,35.0,812356
1902,2021-03-26,Renault,Triber,SUV,Diesel,Automatic,854540.0,Ahmedabad,Dealer,46313,Black,36.0,410823
1903,2021-09-17,Hyundai,Venue,Hatchback,Electric,Automatic,1257286.0,Ahmedabad,Individual,29163,Brown,36.0,484333
1904,2020-10-21,Volkswagen,Tiguan,SUV,Petrol,Automatic,1009694.0,Delhi,Individual,70171,Red,62.0,551996
1905,2022-09-14,Maruti,Dzire,Sedan,Petrol,Manual,908323.0,Kolkata,Individual,66901,Red,31.0,876965
1906,2020-06-24,Honda,City,Hatchback,Diesel,Automatic,1106029.0,Delhi,Individual,23456,Red,53.0,440368
1907,2020-12-02,Maruti,Swift,Hatchback,Petrol,Manual,869799.0,Pune,Individual,46428,Brown,28.0,187813
1908,2021-10-01,Renault,Triber,MUV,Diesel,Automatic,944406.0,Kolkata,Dealer,68164,White,63.0,484941
1909,2021-10-25,Kia,Carnival,MUV,Petrol,Automatic,677584.0,Mumbai,Dealer,51477,Blue,28.0,576947
1910,2021-12-07,Hyundai,Verna,MUV,CNG,Automatic,237845.0,Hyderabad,Individual,33968,Grey,40.0,374199
1911,2020-12-19,Kia,Carens,Hatchback,Electric,Automatic,811683.0,Mumbai,Individual,37631,Black,28.0,106820
1912,2022-10-08,Honda,Amaze,SUV,CNG,Automatic,162019.0,Pune,Individual,64740,Silver,31.0,401504
1913,2022-05-16,Hyundai,Creta,Hatchback,CNG,Manual,1124748.0,Delhi,Dealer,67210,Red,54.0,152263
1914,2023-01-02,Toyota,Fortuner,SUV,Electric,Automatic,1005626.0,Pune,Individual,41978,White,52.0,742578
1915,2020-05-20,Skoda,Rapid,MUV,Diesel,Automatic,779669.0,Kolkata,Dealer,54007,Black,45.0,829832
1916,2021-02-02,Skoda,Octavia,SUV,Electric,Manual,857168.0,Pune,Individual,52789,Silver,54.0,551522
1917,2021-01-11,Maruti,Alto,Hatchback,Electric,Manual,1050595.0,Bangalore,Individual,50125,Green,49.0,813818
1918,2020-03-17,Volkswagen,Vento,SUV,Electric,Automatic,685799.0,Delhi,Individual,10242,Silver,42.0,353934
1919,2021-10-29,Toyota,Etios,MUV,Petrol,Automatic,1243892.0,Delhi,Dealer,44500,Red,44.0,551013
1920,2022-12-09,Tata,Harrier,MUV,CNG,Manual,612297.0,Mumbai,Individual,46761,Blue,68.0,240504
1921,2020-07-25,Volkswagen,Polo,SUV,Petrol,Automatic,1218592.0,Delhi,Dealer,0,Grey,43.0,107273
1922,2020-06-20,Mahindra,Thar,Sedan,Diesel,Manual,1021278.0,Mumbai,Dealer,59999,Silver,37.0,392077
1923,2021-12-31,Kia,Carnival,,,Automatic,,,Individual,48917,White,,566850
1924,2023-01-21,Maruti,Dzire,MUV,CNG,Manual,1434991.0,Chennai,Dealer,49846,Red,58.0,886095
1925,2022-07-12,Kia,Carnival,SUV,Diesel,Manual,1002290.0,Ahmedabad,Dealer,32459,Brown,27.0,414623
1926,2021-11-30,Hyundai,Venue,SUV,Electric,Manual,1361417.0,Delhi,Dealer,55531,Blue,53.0,808510
1927,2020-04-03,Volkswagen,Vento,MUV,Diesel,Automatic,1015319.0,Bangalore,Dealer,39514,Brown,67.0,224014
1928,2021-02-17,Honda,WR-V,,,Manual,,,Individual,28581,White,,816779
1929,2022-08-08,Tata,Nexon,Sedan,Petrol,Manual,871842.0,Ahmedabad,Individual,9415,Brown,62.0,528297
1930,2022-06-26,Toyota,Glanza,Sedan,Diesel,Manual,186572.0,Kolkata,Dealer,40728,Grey,21.0,304133
1931,2023-01-27,Tata,Tiago,Hatchback,CNG,Automatic,773103.0,Hyderabad,Individual,38471,Green,45.0,950908
1932,2020-04-28,Hyundai,Verna,,,Automatic,,,Dealer,48647,Blue,,391040
1933,2021-02-07,Tata,Safari,MUV,Diesel,Automatic,1051207.0,Bangalore,Individual,15837,Brown,26.0,655427
1934,2022-01-21,Skoda,Kushaq,Hatchback,CNG,Automatic,1266240.0,Bangalore,Individual,36306,Silver,33.0,420938
1935,2021-08-18,Toyota,Glanza,Sedan,CNG,Automatic,1193272.0,Mumbai,Individual,40487,White,51.0,139943
1936,2022-07-17,Volkswagen,Polo,Sedan,Diesel,Automatic,1650327.0,Mumbai,Individual,5445,Red,24.0,195022
1937,2023-02-11,Renault,Duster,Hatchback,Diesel,Manual,1257805.0,Kolkata,Dealer,27248,Brown,53.0,626783
1938,2020-11-10,Hyundai,Venue,MUV,Diesel,Manual,1278328.0,Bangalore,Individual,37258,Blue,25.0,261294
1939,2021-05-13,Toyota,Fortuner,Sedan,Diesel,Automatic,720289.0,Bangalore,Individual,35929,Grey,46.0,260652
1940,2020-09-09,Renault,Kiger,MUV,Electric,Automatic,668979.0,Chennai,Individual,52797,Black,26.0,608296
1941,2022-01-09,Renault,Triber,MUV,Petrol,Automatic,766868.0,Ahmedabad,Dealer,85825,Brown,46.0,766079
1942,2022-03-31,Skoda,Octavia,Hatchback,Electric,Manual,1174896.0,Ahmedabad,Individual,67710,White,43.0,811124
1943,2020-02-19,Renault,Triber,MUV,CNG,Automatic,994256.0,Chennai,Individual,65491,Blue,63.0,758860
1944,2021-09-29,Kia,Sonet,Hatchback,CNG,Automatic,625977.0,Bangalore,Dealer,81622,Blue,66.0,625384
1945,2021-10-30,Maruti,Alto,Hatchback,CNG,Automatic,755873.0,Hyderabad,Dealer,95614,Brown,36.0,831293
1946,2023-03-17,Skoda,Kushaq,Hatchback,CNG,Manual,910867.0,Kolkata,Individual,19337,Red,47.0,698885
1947,2020-09-04,Volkswagen,Polo,Sedan,Petrol,Automatic,780842.0,Delhi,Individual,6922,White,59.0,601326
1948,2021-02-11,Mahindra,XUV300,MUV,Electric,Manual,957986.0,Kolkata,Individual,24085,Green,69.0,480772
1949,2022-10-27,Volkswagen,Tiguan,Hatchback,Electric,Automatic,1194083.0,Hyderabad,Individual,29712,Brown,24.0,999061
1950,2021-10-14,Skoda,Rapid,Hatchback,Electric,Manual,1066730.0,Hyderabad,Dealer,49863,Green,18.0,181951
1951,2020-05-25,Toyota,Fortuner,Sedan,CNG,Automatic,570350.0,Pune,Dealer,44594,Red,50.0,629767
1952,2022-07-12,Volkswagen,Tiguan,Sedan,Petrol,Manual,794946.0,Bangalore,Individual,36099,Blue,57.0,732634
1953,2021-04-22,Skoda,Rapid,Hatchback,CNG,Manual,1120366.0,Pune,Individual,24422,Blue,29.0,889796
1954,2022-03-30,Mahindra,Bolero,Sedan,CNG,Manual,1072206.0,Kolkata,Dealer,18774,Grey,66.0,347994
1955,2022-10-29,Toyota,Fortuner,SUV,CNG,Manual,1531885.0,Pune,Dealer,45749,Grey,36.0,477742
1956,2023-03-12,Honda,WR-V,Sedan,Electric,Automatic,978803.0,Mumbai,Individual,35003,Blue,29.0,610788
1957,2022-04-09,Skoda,Octavia,Hatchback,Electric,Manual,789587.0,Delhi,Individual,32306,Brown,26.0,160618
1958,2022-11-21,Renault,Kiger,Sedan,CNG,Automatic,546577.0,Hyderabad,Individual,12071,Grey,47.0,109718
1959,2021-08-17,Mahindra,Thar,Sedan,CNG,Automatic,1165816.0,Delhi,Dealer,46548,Blue,64.0,531498
1960,2022-06-18,Renault,Duster,SUV,Diesel,Manual,588623.0,Hyderabad,Dealer,77735,Brown,20.0,341242
1961,2020-01-14,Mahindra,XUV300,Hatchback,Diesel,Automatic,1305039.0,Chennai,Dealer,58015,Brown,47.0,201430
1962,2023-03-29,Volkswagen,Polo,MUV,Petrol,Manual,870836.0,Chennai,Individual,48003,Blue,18.0,844612
1963,2021-09-22,Renault,Triber,Sedan,Diesel,Automatic,1469549.0,Pune,Individual,67779,Blue,23.0,540427
1964,2022-02-14,Honda,Amaze,MUV,Diesel,Manual,1290794.0,Kolkata,Dealer,0,Blue,60.0,826478
1965,2022-02-19,Volkswagen,Taigun,Hatchback,Electric,Automatic,1545320.0,Kolkata,Individual,36341,White,54.0,475495
1966,2022-10-29,Mahindra,Scorpio,Sedan,Petrol,Manual,1093038.0,Kolkata,Dealer,45027,Black,53.0,347339
1967,2023-04-14,Kia,Seltos,Sedan,Petrol,Manual,1309943.0,Mumbai,Dealer,28688,Black,48.0,221526
1968,2020-09-10,Toyota,Glanza,Sedan,CNG,Manual,1018062.0,Bangalore,Dealer,0,Green,22.0,572324
1969,2022-08-16,Volkswagen,Taigun,Hatchback,Diesel,Manual,1176425.0,Bangalore,Individual,43721,Red,52.0,499012
1970,2021-06-14,Skoda,Octavia,MUV,CNG,Manual,1208377.0,Hyderabad,Dealer,50390,Silver,44.0,150116
1971,2021-09-29,Renault,Duster,MUV,CNG,Manual,1230319.0,Pune,Individual,40371,White,41.0,323038
1972,2021-07-19,Tata,Harrier,MUV,Petrol,Automatic,923846.0,Pune,Individual,44042,Grey,70.0,197149
1973,2020-09-10,Renault,Triber,SUV,Diesel,Automatic,595372.0,Bangalore,Dealer,6048,Black,64.0,316486
1974,2023-04-10,Kia,Carens,Sedan,Diesel,Automatic,1691286.0,Kolkata,Individual,33266,Brown,48.0,497489
1975,2020-02-02,Tata,Tiago,MUV,Petrol,Manual,1158913.0,Ahmedabad,Dealer,0,Black,24.0,556779
1976,2022-09-17,Volkswagen,Tiguan,Sedan,Electric,Manual,745996.0,Delhi,Dealer,37075,Blue,51.0,706950
1977,2021-08-31,Mahindra,Thar,SUV,Diesel,Automatic,1307680.0,Bangalore,Individual,19277,Blue,47.0,210077
1978,2022-10-06,Kia,Sonet,Sedan,CNG,Manual,1832992.0,Mumbai,Individual,40562,Grey,40.0,999030
1979,2020-07-21,Honda,Jazz,Sedan,Diesel,Automatic,645320.0,Hyderabad,Dealer,78827,Grey,55.0,646947
1980,2022-01-15,Volkswagen,Vento,Hatchback,Petrol,Manual,888976.0,Ahmedabad,Dealer,27655,Silver,19.0,560506
1981,2021-07-07,Kia,Sonet,Sedan,Electric,Automatic,599311.0,Ahmedabad,Dealer,53745,Blue,34.0,189207
1982,2022-02-26,Skoda,Octavia,,,Manual,,,Dealer,26323,Black,,226586
1983,2022-06-21,Toyota,Etios,SUV,Electric,Manual,981769.0,Hyderabad,Individual,39889,Blue,61.0,547805
1984,2022-10-23,Renault,Duster,Sedan,Diesel,Automatic,1053961.0,Bangalore,Dealer,32176,Black,44.0,258697
1985,2022-07-29,Toyota,Glanza,Sedan,Diesel,Automatic,1243624.0,Kolkata,Individual,50319,Black,34.0,758378
1986,2022-11-13,Maruti,Swift,MUV,Diesel,Automatic,855130.0,Delhi,Dealer,75595,Silver,38.0,975833
1987,2021-03-05,Maruti,Dzire,Sedan,Electric,Automatic,1244436.0,Ahmedabad,Dealer,9465,Grey,34.0,329944
1988,2022-08-17,Toyota,Innova,,,Automatic,,,Dealer,46630,White,,849425
1989,2020-09-26,Honda,WR-V,Hatchback,CNG,Automatic,689010.0,Mumbai,Dealer,11063,Grey,61.0,625775
1990,2022-04-22,Hyundai,Creta,MUV,Electric,Automatic,867852.0,Kolkata,Individual,80945,Red,41.0,101026
1991,2022-10-04,Maruti,Dzire,MUV,CNG,Manual,1544485.0,Delhi,Dealer,29419,Blue,70.0,302931
1992,2020-06-28,Tata,Harrier,Hatchback,CNG,Automatic,614232.0,Bangalore,Individual,34450,Grey,65.0,646476
1993,2022-10-05,Toyota,Innova,Hatchback,CNG,Manual,1110527.0,Bangalore,Individual,77119,Black,38.0,369953
1994,2020-04-11,Toyota,Glanza,SUV,CNG,Manual,702700.0,Kolkata,Dealer,23343,Red,33.0,270777
1995,2022-12-18,Kia,Seltos,SUV,Electric,Manual,1375819.0,Delhi,Individual,37359,Grey,25.0,330738
1996,2023-04-14,Maruti,Dzire,Sedan,Diesel,Automatic,806719.0,Mumbai,Individual,77652,Blue,38.0,297657
1997,2020-10-07,Mahindra,Scorpio,Sedan,Electric,Automatic,1061491.0,Mumbai,Dealer,30334,Black,44.0,106916
1998,2022-08-12,Toyota,Innova,MUV,Diesel,Automatic,859098.0,Chennai,Dealer,38176,Green,38.0,297630
1999,2020-06-27,Honda,WR-V,Hatchback,CNG,Manual,1580553.0,Kolkata,Individual,33529,White,37.0,461765
2000,2021-06-22,Hyundai,Venue,Sedan,Electric,Manual,904966.0,Chennai,Individual,19004,Red,18.0,581914
1073,2022-10-12,Volkswagen,Vento,Hatchback,Diesel,Automatic,944568.0,Mumbai,Individual,45503,Silver,40.0,388017
1049,2020-01-05,Tata,Safari,Hatchback,Electric,Automatic,924722.0,Ahmedabad,Dealer,33719,Blue,52.0,942556
205,2022-09-08,Toyota,Etios,Sedan,Diesel,Automatic,722550.0,Hyderabad,Dealer,50324,Red,56.0,719082
695,2021-02-01,Kia,Sonet,Hatchback,Electric,Automatic,809526.0,Ahmedabad,Dealer,36105,Black,32.0,777452
1759,2022-06-24,Honda,City,SUV,Diesel,Manual,1215162.0,Mumbai,Dealer,39142,White,41.0,246377
285,2022-09-14,Renault,Kwid,MUV,CNG,Manual,1191924.0,Hyderabad,Individual,15187,Green,69.0,161275
1867,2020-04-11,Kia,Carens,Hatchback,Petrol,Manual,859095.0,Chennai,Dealer,42509,Green,54.0,624707
1927,2020-04-03,Volkswagen,Vento,MUV,Diesel,Automatic,1015319.0,Bangalore,Dealer,39514,Brown,67.0,468518
1887,2021-05-23,Toyota,Innova,Hatchback,Electric,Automatic,1340602.0,Pune,Individual,66108,Grey,48.0,657719
1725,2020-10-11,Kia,Carnival,MUV,Electric,Manual,589007.0,Mumbai,Dealer,12141,Blue,31.0,814745
869,2021-11-13,Mahindra,Bolero,MUV,Petrol,Manual,799091.0,Delhi,Dealer,7152,Black,40.0,540855
1892,2021-10-28,Mahindra,Bolero,Sedan,Diesel,Automatic,823310.0,Delhi,Individual,27284,Black,60.0,911089
1783,2023-03-23,Kia,Carens,Hatchback,CNG,Automatic,1444932.0,Delhi,Dealer,58694,Grey,40.0,317724
1704,2021-12-17,Toyota,Fortuner,Hatchback,Electric,Automatic,767730.0,Kolkata,Dealer,36851,White,68.0,990876
803,2022-09-20,Hyundai,Verna,SUV,Diesel,Manual,1063031.0,Mumbai,Individual,44544,Blue,70.0,620327
