SaleID,SaleDate,Brand,Model,Variant,Price,EngineCC,FuelType,Transmission,BuyerGender,City,UnitsSold
SAL103200,2021-12-14,Hyundai,i10,i10 VXI Petrol Manual,1064000,1497,Petrol,Manual,Male,Pune,2.0
SAL102208,2020-01-05,Tata,Harrier,Harrier EX Petrol Manual,709000,1197,Petrol,Manual,Female,Hyderabad,2.0
SAL103428,2020-01-16,Mahindra,Scorpio,Scorpio ZXI+ Petrol AMT,2256000,999,Petrol,AMT,Male,Hyderabad,1.0
SAL100635,2021-12-06,MG,Hector,Hector LXI Petrol Manual,2119000,800,Petrol,Manual,Female,Delhi,4.0
SAL103554,2023-03-01,Maruti Suzuki,Baleno,Baleno XM Petrol Manual,430000,1198,Petrol,Manual,Female,Bengaluru,4.0
SAL102728,2021-07-24,Hyundai,i20,i20 VXI Petrol Manual,696000,2200,Petrol,Manual,Male,Chennai,2.0
SAL103669,2024-09-18,Mahindra,Scorpio,Scorpio SX Hybrid Manual,1508000,2200,Hybrid,Manual,Male,Mumbai,6.0
SAL102662,2022-04-29,Maruti Suzuki,Celerio,Celerio XZ Petrol Manual,494000,1498,Petrol,Manual,Male,Pune,6.0
SAL103177,2022-08-28,Tata,Tiago,Tiago XZ CNG AMT,1534000,800,CNG,AMT,Male,Kolkata,3.0
SAL103696,2023-06-07,MG,ZS EV,ZS EV LXI Petrol Manual,3404000,1998,Petrol,Manual,Male,Mumbai,1.0
SAL101353,2020-08-30,Mahindra,Thar,Thar VXI Hybrid Manual,2005000,1998,Hybrid,Manual,Male,Ahmedabad,2.0
SAL103145,2022-08-20,Skoda,Octavia,Octavia EX Electric Manual,1611000,1498,Electric,Manual,Female,Mumbai,6.0
SAL102283,2025-01-27,MG,ZS EV,ZS EV SX(O) Petrol Automatic,1114000,1998,Petrol,Automatic,Male,Bengaluru,4.0
SAL103740,2022-01-13,MG,Hector,Hector EX Petrol Manual,3261000,1498,Petrol,Manual,Female,Hyderabad,1.0
SAL100085,2020-01-05,Mahindra,XUV300,XUV300 XZ Petrol Automatic,1285000,2500,Petrol,Automatic,Male,Mumbai,2.0
SAL102413,2020-12-25,Toyota,Innova,Innova XZ Petrol Manual,777000,1998,Petrol,Manual,Male,Mumbai,5.0
SAL100000,2021-02-23,Hyundai,Santro,Santro ZXI Diesel Manual,849000,2500,Diesel,Manual,Male,Hyderabad,1.0
SAL102280,2020-09-06,Maruti Suzuki,Celerio,Celerio EX Petrol AMT,529000,1197,Petrol,AMT,Female,Lucknow,6.0
SAL101009,2020-04-17,Tata,Nano,Nano SX(O) Electric Automatic,985000,1998,Electric,Automatic,Male,Delhi,6.0
SAL100371,2020-05-24,Renault,Duster,Duster SX(O) Petrol Manual,316000,1198,Petrol,Manual,Male,Chennai,6.0
SAL101509,2023-01-30,Maruti Suzuki,Ertiga,Ertiga XM Petrol Manual,988000,1998,Petrol,Manual,Female,Jaipur,6.0
SAL100016,2024-09-29,Tata,Harrier,Harrier EX Petrol Manual,726000,1198,Petrol,Manual,Female,Chennai,6.0
SAL101053,2020-11-18,Toyota,Innova,Innova LXI Diesel Manual,2937000,1998,Diesel,Manual,Male,Bengaluru,4.0
SAL101070,2024-09-21,Kia,Seltos,Seltos EX CNG Manual,1304000,999,CNG,Manual,Male,Bengaluru,5.0
SAL103519,2024-08-25,Toyota,Fortuner,Fortuner XM Petrol Automatic,1290000,1998,Petrol,Automatic,Male,Jaipur,5.0
SAL100572,2022-04-29,Mahindra,Thar,Thar VXI Petrol Manual,1414000,1998,Petrol,Manual,Male,Pune,3.0
SAL102392,2021-01-02,Renault,Kwid,Kwid SX Electric Automatic,687000,2200,Electric,Automatic,Male,Bengaluru,5.0
SAL100129,2024-02-24,Skoda,Octavia,Octavia ZXI Petrol Manual,1924000,1497,Petrol,Manual,Female,Lucknow,5.0
SAL102317,2024-09-15,Hyundai,Creta,Creta LXI Petrol Automatic,873000,800,Petrol,Automatic,Female,Bengaluru,4.0
SAL100613,2023-11-05,Kia,EV6,EV6 LXI Petrol Manual,939000,999,Petrol,Manual,Female,Lucknow,2.0
SAL101464,2023-07-10,Skoda,Octavia,Octavia XM Diesel AMT,2999000,2500,Diesel,AMT,Male,Chennai,5.0
SAL103810,2025-03-31,Toyota,Glanza,Glanza XZ Petrol Manual,2638000,2500,Petrol,Manual,Female,Kolkata,4.0
SAL101884,2023-03-31,Mahindra,Scorpio,Scorpio XZ Hybrid Manual,988000,1498,Hybrid,Manual,Male,Delhi,5.0
SAL102142,2021-04-12,Maruti Suzuki,Swift,Swift SX(O) Petrol Manual,939000,999,Petrol,Manual,Male,Lucknow,4.0
SAL101492,2023-03-19,Toyota,Urban Cruiser,Urban Cruiser LXI Diesel Automatic,1336000,1498,Diesel,Automatic,Male,Pune,4.0
3095,2023-05-27,Renault,Triber,Triber XZ+ Petrol Manual,905000,1998,Petrol,Manual,Male,Bengaluru,3.0
SAL103870,2023-01-23,Tata,Nexon,Nexon SX(O) Petrol CVT,853000,2200,Petrol,CVT,Male,Bengaluru,3.0
SAL102913,2022-05-11,Maruti Suzuki,Baleno,Baleno EX Petrol Automatic,1170000,1497,Petrol,Automatic,Male,Hyderabad,5.0
SAL103683,2021-11-11,Honda,WR-V,WR-V VXI CNG Manual,961000,2200,CNG,Manual,Male,Delhi,4.0
SAL100627,2025-05-12,MG,Hector,Hector XM Petrol AMT,2869000,1998,Petrol,AMT,Male,Delhi,5.0
SAL100195,2023-10-09,Honda,Jazz,Jazz EX Petrol CVT,1084000,2500,Petrol,CVT,Female,Jaipur,4.0
SAL100185,2025-06-06,Renault,Kwid,Kwid SX(O) Diesel Manual,894000,2200,Diesel,Manual,Male,Lucknow,2.0
SAL101356,2025-04-13,Maruti Suzuki,Celerio,Celerio VXI Petrol Manual,1111000,1198,Petrol,Manual,Male,Kolkata,1.0
SAL102290,2022-07-15,Honda,Jazz,Jazz XZ+ CNG Manual,1372000,1498,CNG,Manual,Male,Mumbai,2.0
SAL102929,2021-03-25,Skoda,Kushaq,Kushaq ZXI Petrol Manual,-5000,1498,Petrol,Manual,Male,Chennai,6.0
SAL101103,2022-03-16,Skoda,Octavia,Octavia ZXI Electric Automatic,2841000,1998,Electric,Automatic,Male,Delhi,3.0
SAL103971,2024-10-22,Kia,Seltos,Seltos XZ Diesel Manual,1725000,2500,Diesel,Manual,Male,Bengaluru,3.0
SAL102091,2021-11-15,Maruti Suzuki,Dzire,Dzire XZ+ Diesel Automatic,1168000,800,Diesel,Automatic,Male,Jaipur,5.0
SAL103907,2020-09-07,Kia,Sonet,Sonet ZXI+ Electric Automatic,1324000,2500,Electric,Automatic,Female,Kolkata,3.0
SAL100801,2024-09-23,Mahindra,XUV700,XUV700 XZ+ Petrol Manual,975000,800,Petrol,Manual,Female,Kolkata,3.0
SAL103092,2024-03-12,Kia,Carens,Carens SX Diesel Automatic,1478000,1197,Diesel,Automatic,Male,Delhi,4.0
SAL101896,2024-02-18,Maruti Suzuki,Baleno,Baleno LXI Electric Manual,854000,1197,Electric,Manual,Female,Ahmedabad,3.0
SAL100205,2022-09-07,Skoda,Kushaq,Kushaq XZ+ Petrol Manual,820000,1198,Petrol,Manual,Male,Jaipur,2.0
SAL100400,2020-11-18,Skoda,Octavia,Octavia ZXI+ Diesel Manual,1027000,2200,Diesel,Manual,Male,Lucknow,4.0
SAL103278,2024-01-16,Skoda,Rapid,Rapid EX Diesel Automatic,1534000,1197,Diesel,Automatic,Male,Lucknow,1.0
SAL102840,2023-02-11,MG,Hector,Hector LXI Diesel Manual,1981000,800,Diesel,Manual,Female,Pune,4.0
SAL102409,2024-05-06,Honda,Amaze,Amaze XM Diesel Manual,-5000,1998,Diesel,Manual,Male,Hyderabad,2.0
SAL100091,2025-01-03,Mahindra,Bolero,Bolero ZXI Diesel Automatic,1984000,2500,Diesel,Automatic,Male,Pune,5.0
SAL101316,2024-01-23,Renault,Triber,,774000,1498,Petrol,Manual,Male,Kolkata,3.0
SAL101629,2025-03-13,Renault,Duster,Duster SX(O) Petrol Manual,705000,1197,Petrol,Manual,Male,Mumbai,6.0
SAL101174,2025-01-31,Hyundai,i10,i10 SX Hybrid Manual,1161000,1998,Hybrid,Manual,Male,Bengaluru,5.0
SAL102899,2022-05-30,Mahindra,Thar,Thar XZ Petrol Manual,768000,1497,Petrol,Manual,Female,Lucknow,2.0
SAL101484,2020-11-14,Renault,Kiger,Kiger ZXI+ Diesel Manual,592000,999,Diesel,Manual,Female,Mumbai,5.0
SAL100082,2021-12-18,Maruti Suzuki,Wagon R,Wagon R LXI Diesel Manual,598000,2200,Diesel,Manual,Male,Ahmedabad,3.0
SAL101111,2025-05-26,Hyundai,i20,i20 XZ+ Diesel Automatic,669000,1498,Diesel,Automatic,Female,Delhi,6.0
SAL103644,2021-03-25,Hyundai,Creta,Creta SX Petrol Automatic,1313000,999,Petrol,Automatic,Male,Hyderabad,4.0
SAL101165,2023-09-08,Honda,Jazz,Jazz ZXI+ Petrol Manual,1600000,1198,Petrol,Manual,Female,Pune,2.0
SAL101627,2023-08-24,Tata,Harrier,Harrier SX Diesel Manual,1050000,1998,Diesel,Manual,Male,Jaipur,6.0
SAL103328,2020-03-20,Renault,Kwid,Kwid SX(O) Diesel Automatic,426000,1197,Diesel,Automatic,male,Pune,6.0
SAL100272,2022-02-04,Mahindra,Scorpio,Scorpio XZ Diesel Automatic,2261000,1498,Diesel,Automatic,Male,Ahmedabad,1.0
SAL100339,2022-09-01,Kia,Seltos,Seltos VXI Hybrid Manual,966000,1498,Hybrid,Manual,Female,Bengaluru,6.0
SAL101586,2022-08-21,Mahindra,XUV300,XUV300 SX(O) Diesel Automatic,1951000,1497,Diesel,Automatic,Male,Chennai,2.0
SAL103848,2024-07-01,MG,Hector,Hector LXI Petrol Manual,2787000,1498,Petrol,Manual,Male,Ahmedabad,6.0
SAL103670,2023-02-17,Renault,Kwid,Kwid XZ Diesel Manual,514000,1197,Diesel,Manual,Male,Pune,3.0
SAL101945,2022-01-11,Honda,Amaze,Amaze LXI Petrol Automatic,1269000,1198,Petrol,Automatic,Male,Bengaluru,1.0
SAL101063,2022-04-23,Hyundai,Creta,Creta ZXI Diesel Manual,901000,2200,Diesel,Manual,Male,Ahmedabad,4.0
SAL102781,2024-11-07,MG,Hector,Hector LXI Electric Automatic,3109000,999,Electric,Automatic,Male,Pune,4.0
SAL100096,2023-07-21,Hyundai,i20,i20 SX(O) CNG Automatic,1027000,2200,CNG,Automatic,Female,Mumbai,5.0
SAL101755,2023-11-27,Maruti Suzuki,Baleno,Baleno XZ Petrol Manual,1021000,1998,Petrol,Manual,Male,Bengaluru,3.0
SAL100084,2024-06-28,Hyundai,i10,i10 EX Petrol Automatic,773000,2500,Petrol,Automatic,Male,Delhi,3.0
SAL100817,2025-05-29,MG,Gloster,Gloster LXI Diesel Manual,1998000,1497,Diesel,Manual,Male,Hyderabad,3.0
SAL101254,2024-09-26,Renault,Kwid,Kwid SX(O) Petrol AMT,917000,800,Petrol,AMT,Male,Kolkata,6.0
SAL101570,2021-09-13,Maruti Suzuki,Swift,Swift SX(O) Petrol Manual,828000,1998,Petrol,Manual,Male,Kolkata,2.0
SAL102804,2020-08-16,Tata,Tigor,Tigor XZ+ CNG CVT,1030000,2500,CNG,CVT,Female,Bengaluru,4.0
SAL101736,2024-05-18,Honda,Amaze,Amaze XM Petrol Manual,1195000,2200,Petrol,Manual,Male,Bengaluru,1.0
SAL100702,2021-11-22,Tata,Altroz,Altroz VXI Petrol Manual,771000,999,Petrol,Manual,Male,Chennai,3.0
SAL101538,2021-09-13,MG,Gloster,Gloster ZXI+ Hybrid Manual,,800,Hybrid,Manual,Male,Pune,2.0
SAL103494,2021-06-17,Hyundai,Verna,Verna LXI Petrol Manual,1191000,1998,Petrol,Manual,Male,Chennai,1.0
SAL102810,2022-07-31,Kia,Carens,Carens EX Petrol Manual,1220000,1198,Petrol,Manual,Male,Ahmedabad,3.0
SAL103914,2024-02-04,Kia,Sonet,Sonet ZXI+ Diesel Automatic,2442000,999,Diesel,Automatic,Male,Jaipur,3.0
SAL102362,2023-09-30,MG,ZS EV,ZS EV EX Diesel Manual,1738000,2500,Diesel,Manual,Male,Ahmedabad,1.0
SAL103464,2023-04-16,Toyota,Urban Cruiser,Urban Cruiser XZ+ CNG Automatic,1202000,1198,CNG,Automatic,Female,Chennai,4.0
SAL100884,2021-03-17,Hyundai,Verna,Verna SX(O) Petrol Manual,1360000,1498,Petrol,Manual,Male,Chennai,5.0
SAL102826,2022-10-18,Mahindra,??,Bolero SX(O) Electric Manual,2012000,2500,Electric,Manual,Male,Lucknow,2.0
SAL102758,2023-06-25,Kia,Sonet,Sonet XZ Petrol Manual,2003000,1197,Petrol,Manual,Male,Delhi,2.0
SAL103523,2023-12-05,Kia,Seltos,Seltos XZ Diesel Manual,972000,800,Diesel,Manual,Female,Mumbai,3.0
SAL103951,2023-02-13,Renault,Kwid,Kwid XZ+ Diesel Automatic,1051000,800,Diesel,Automatic,Female,Ahmedabad,3.0
SAL101976,2023-06-08,Skoda,Rapid,Rapid XZ+ Diesel AMT,1370000,2500,Diesel,AMT,Male,Pune,2.0
SAL100619,2024-08-11,Skoda,Rapid,Rapid LXI Diesel Automatic,2446000,999,Diesel,Automatic,Male,Ahmedabad,3.0
SAL103061,2024-03-26,Skoda,Superb,Superb XZ Diesel Manual,1003000,1197,Diesel,Manual,Male,Bengaluru,4.0
SAL102681,2025-04-03,Toyota,Glanza,Glanza EX Diesel Automatic,3039000,1498,Diesel,Automatic,Male,Jaipur,2.0
SAL102603,2020-07-19,Maruti Suzuki,Wagon R,Wagon R XZ+ Petrol AMT,586000,1497,Petrol,AMT,Male,Bengaluru,5.0
SAL101507,2025-02-05,Renault,Duster,Duster VXI Petrol Manual,780000,1998,Petrol,Manual,Female,Chennai,5.0
SAL101834,2024-04-29,Hyundai,Venue,Venue VXI Petrol Manual,1374000,1197,Petrol,Manual,Male,Pune,5.0
SAL103244,2022-02-01,Toyota,Fortuner,Fortuner SX Petrol Manual,2666000,2200,Petrol,Manual,Male,Ahmedabad,6.0
SAL101943,2021-08-02,Kia,EV6,EV6 LXI Diesel Automatic,2003000,2200,Diesel,Automatic,Male,Jaipur,2.0
SAL102245,2021-05-12,Tata,Tiago,Tiago ZXI CNG AMT,1030000,1998,CNG,AMT,Male,Hyderabad,5.0
SAL100638,2021-12-11,Tata,Tigor,Tigor LXI CNG Automatic,677000,1498,CNG,Automatic,Male,Kolkata,2.0
SAL100851,2023-02-21,Skoda,Kushaq,Kushaq LXI Diesel Manual,2450000,1197,Diesel,Manual,Female,Lucknow,4.0
SAL103276,2022-04-14,Hyundai,i10,i10 VXI Petrol Manual,1412000,2500,Petrol,Manual,Male,Chennai,1.0
SAL102469,2022-05-20,Maruti Suzuki,Ertiga,Ertiga VXI Diesel Manual,789000,1497,Diesel,Manual,Male,Mumbai,5.0
SAL103521,2025-04-15,Kia,Seltos,Seltos SX Petrol Manual,1597000,2500,Petrol,Manual,Male,Bengaluru,1.0
SAL101385,2022-01-19,Toyota,Urban Cruiser,Urban Cruiser SX Petrol Manual,1611000,999,Petrol,Manual,Male,Bengaluru,6.0
SAL100978,2024-04-22,MG,Gloster,Gloster XZ+ Petrol Manual,2241000,999,Petrol,Manual,Female,Bengaluru,6.0
SAL102832,2022-03-14,Kia,Sonet,Sonet ZXI Petrol Manual,1001000,1198,??,Manual,Male,Hyderabad,1.0
SAL103273,2020-12-22,Honda,Jazz,Jazz XZ+ Petrol Manual,1289000,999,Petrol,Manual,Male,Kolkata,6.0
SAL100140,2024-12-06,Renault,Duster,Duster ZXI CNG Manual,1166000,999,CNG,Manual,Male,Kolkata,3.0
SAL101615,2021-02-14,Honda,Amaze,Amaze XZ Diesel Automatic,1436000,1498,Diesel,Automatic,Male,Kolkata,3.0
SAL101336,2021-11-26,Tata,Altroz,Altroz XZ+ Petrol Manual,579000,1197,Petrol,Manual,Male,Pune,2.0
SAL102962,2025-02-01,Renault,Kwid,Kwid XZ+ Hybrid Manual,602000,999,Hybrid,Manual,Male,Ahmedabad,1.0
SAL100048,2025-03-17,Toyota,Fortuner,Fortuner XZ Petrol AMT,2231000,800,Petrol,AMT,Male,Delhi,4.0
SAL103440,2024-08-28,Hyundai,Creta,Creta XZ CNG Manual,810000,2500,CNG,Manual,Male,Jaipur,3.0
SAL101051,2022-08-04,Tata,Altroz,Altroz SX(O) Hybrid Manual,1041000,999,Hybrid,Manual,Female,Bengaluru,5.0
SAL100950,2021-02-05,Mahindra,Thar,Thar LXI CNG Manual,1781000,1998,CNG,Manual,Female,Chennai,4.0
SAL101963,2024-05-31,Kia,EV6,EV6 XZ Hybrid Manual,1453000,1498,Hybrid,Manual,Male,Kolkata,5.0
SAL103168,2022-06-11,Maruti Suzuki,Celerio,Celerio XZ Diesel Manual,988000,1998,Diesel,Manual,Male,Bengaluru,2.0
SAL102817,2024-07-04,Kia,Carens,Carens XZ+ Electric Automatic,821000,1998,Electric,Automatic,Male,Hyderabad,4.0
SAL103596,2023-05-16,Renault,Kiger,Kiger XM Diesel Manual,507000,1198,Diesel,Manual,Male,Bengaluru,6.0
SAL101391,2023-06-30,MG,Hector,Hector VXI Hybrid Automatic,1184000,1497,Hybrid,Automatic,Male,Bengaluru,5.0
SAL102289,2024-01-04,Kia,Sonet,Sonet ZXI+ Petrol AMT,1133000,999,Petrol,manual ,Male,Pune,6.0
SAL102076,2023-02-28,Honda,Jazz,Jazz SX(O) Diesel AMT,963000,1998,Diesel,AMT,Female,Delhi,5.0
SAL103304,2023-02-24,Kia,Carens,Carens SX CNG Automatic,1174000,1498,CNG,Automatic,Female,Pune,6.0
SAL103514,2022-06-24,Toyota,Urban Cruiser,Urban Cruiser XZ+ Petrol Manual,3087000,1498,Petrol,Manual,Female,Bengaluru,4.0
SAL100959,2022-07-10,Skoda,Rapid,Rapid XZ Diesel AMT,2424000,1197,Diesel,AMT,Male,Bengaluru,5.0
SAL103881,2022-07-18,Tata,Nexon,Nexon SX(O) Hybrid Manual,1324000,1197,Hybrid,Manual,Male,Bengaluru,1.0
SAL103132,08-06-2024,Tata,Altroz,Altroz ZXI+ Diesel Manual,1606000,1498,Diesel,Manual,Male,Lucknow,6.0
SAL100012,2021-04-01,Hyundai,Verna,Verna SX Hybrid Automatic,1399000,1497,Hybrid,Automatic,Male,Ahmedabad,1.0
SAL101833,2020-04-14,Skoda,Octavia,Octavia SX(O) Diesel AMT,2446000,1497,Diesel,AMT,Male,Kolkata,2.0
SAL101034,2023-01-10,Renault,Triber,Triber SX(O) Petrol Automatic,369000,1497,Petrol,Automatic,Male,Delhi,2.0
SAL103093,2020-01-06,Maruti Suzuki,Wagon R,Wagon R ZXI+ Petrol Manual,1056000,800,Petrol,Manual,Male,Lucknow,5.0
SAL103141,2024-07-25,Maruti Suzuki,Alto,Alto XM Petrol Automatic,1129000,1497,Petrol,Automatic,Male,Hyderabad,6.0
SAL100985,2022-11-26,Maruti Suzuki,Wagon R,Wagon R XZ Petrol Manual,746000,1497,Petrol,Manual,Female,Kolkata,6.0
SAL101920,2020-04-22,Honda,City,City EX Petrol Manual,1465000,999,Petrol,Manual,Female,Delhi,1.0
SAL100173,2021-04-09,Skoda,Kushaq,Kushaq ZXI+ Petrol Manual,1298000,800,Petrol,Manual,Female,delhi,5.0
SAL103110,2021-07-11,Tata,Tiago,Tiago XZ Electric Automatic,1193000,1197,Electric,Automatic,Male,Chennai,1.0
SAL103731,2024-09-14,Toyota,Urban Cruiser,Urban Cruiser XM Petrol AMT,3411000,2500,Petrol,AMT,Female,Pune,5.0
SAL101781,2024-06-03,Kia,Carens,Carens ZXI+ Diesel Manual,2333000,800,Diesel,Manual,Female,Mumbai,2.0
SAL102517,2024-03-26,Skoda,Octavia,Octavia VXI Petrol Manual,1849000,1998,Petrol,Manual,Male,Delhi,1.0
SAL102320,2021-08-23,Tata,Tiago,Tiago SX(O) Petrol Manual,1571000,1198,Petrol,Manual,Male,Chennai,2.0
SAL102947,2020-02-13,Mahindra,XUV700,XUV700 XZ+ Hybrid Manual,1616000,1998,Hybrid,Manual,Male,Ahmedabad,4.0
SAL101373,2022-07-08,Kia,Sonet,Sonet XM Diesel Manual,1637000,1198,Diesel,Manual,Male,Chennai,4.0
SAL102721,2023-04-05,Honda,WR-V,WR-V XZ+ Petrol Manual,1562000,1198,Petrol,Manual,Male,Hyderabad,5.0
SAL103704,2021-01-06,MG,Gloster,Gloster SX(O) Petrol AMT,3368000,2200,Petrol,AMT,Male,Kolkata,5.0
SAL102117,2022-07-11,Honda,Amaze,Amaze ZXI+ Petrol Automatic,1377000,1498,Petrol,Automatic,Male,Delhi,2.0
SAL101047,2020-02-01,Honda,WR-V,WR-V SX(O) Petrol Automatic,727000,1498,Petrol,Automatic,Female,Jaipur,3.0
SAL103317,2025-01-10,Hyundai,i10,i10 SX Diesel Manual,406000,1998,Diesel,Manual,Female,Chennai,1.0
SAL102904,2020-07-15,Mahindra,XUV700,XUV700 ZXI Diesel Manual,1641000,1498,Diesel,Manual,Female,Hyderabad,6.0
SAL103784,2025-04-01,Honda,Jazz,??,1581000,999,Petrol,AMT,Male,Hyderabad,4.0
SAL100329,2024-05-09,Skoda,Superb,Superb SX Petrol Manual,1345000,1497,Petrol,Manual,Male,Pune,5.0
SAL100606,2021-04-08,Honda,City,City SX Electric Manual,927000,2200,Electric,Manual,Female,Delhi,2.0
SAL100386,2023-05-18,Skoda,Kushaq,Kushaq LXI Petrol Manual,1420000,1998,Petrol,Manual,Male,Jaipur,3.0
SAL100561,2023-10-04,Tata,Altroz,Altroz ZXI Diesel Manual,598000,1197,Diesel,Manual,Male,Bengaluru,2.0
SAL100302,2022-04-12,Skoda,Octavia,Octavia XZ Petrol Manual,1989000,1197,Petrol,Manual,Male,Hyderabad,5.0
SAL103818,2025-04-12,Toyota,Fortuner,Fortuner XZ Petrol Manual,2998000,1197,Petrol,Manual,Male,Kolkata,5.0
SAL103850,2021-01-01,MG,ZS EV,ZS EV ZXI+ Hybrid Manual,2044000,1197,Hybrid,Manual,Female,Kolkata,1.0
SAL102695,2023-05-26,Hyundai,i20,i20 XZ+ CNG Automatic,1023000,2200,CNG,Automatic,Female,Kolkata,4.0
SAL103202,2025-04-14,Mahindra,Bolero,Bolero VXI Petrol Manual,1049000,800,Petrol,Manual,Male,Hyderabad,4.0
SAL101530,2024-01-20,Kia,Sonet,Sonet ZXI+ CNG Automatic,1329000,-1200,CNG,Automatic,Male,Chennai,4.0
SAL100346,2020-07-22,Toyota,Glanza,Glanza VXI Diesel Manual,2478000,1998,Diesel,Manual,Male,Ahmedabad,2.0
SAL103258,2024-10-03,Hyundai,Venue,Venue SX Petrol Manual,870000,2500,Petrol,Manual,Male,Pune,5.0
SAL100355,2025-02-19,Toyota,Urban Cruiser,Urban Cruiser XZ Diesel Automatic,2499000,800,Diesel,Automatic,Female,Lucknow,5.0
SAL103438,2023-12-17,Maruti Suzuki,Dzire,??,1135000,1998,Petrol,Manual,Male,Ahmedabad,4.0
SAL101462,2020-10-01,Renault,Kiger,Kiger EX Diesel Automatic,396000,2200,Diesel,Automatic,Male,Chennai,3.0
SAL102745,2020-12-14,MG,Hector,Hector ZXI+ Diesel Manual,2953000,2500,Diesel,Manual,Female,Chennai,6.0
SAL101819,2025-05-19,Tata,Tiago,Tiago XM Petrol AMT,835000,1497,Petrol,AMT,Male,Bengaluru,3.0
SAL102895,2025-07-12,Tata,Altroz,Altroz VXI Petrol Automatic,1526000,1998,Petrol,Automatic,Male,Chennai,3.0
SAL101703,2023-03-12,Kia,Sonet,Sonet LXI Diesel Manual,1660000,800,Diesel,Manual,Female,Hyderabad,6.0
SAL103687,2024-07-04,Tata,Nano,Nano ZXI+ Petrol Manual,842000,1198,Petrol,Manual,Male,Mumbai,3.0
SAL102670,2025-06-04,Renault,Triber,Triber ZXI Diesel Automatic,880000,2200,Diesel,Automatic,Male,Delhi,1.0
SAL103209,2022-07-31,Mahindra,XUV700,XUV700 SX Diesel Automatic,1799000,1998,Diesel,Automatic,Male,Ahmedabad,6.0
SAL102576,2025-02-24,Skoda,Rapid,Rapid XZ Petrol Manual,2954000,1497,Petrol,Manual,Male,Ahmedabad,6.0
SAL100796,2021-01-12,Hyundai,i10,i10 VXI Diesel Automatic,1519000,800,Diesel,Automatic,Male,Bengaluru,4.0
SAL103942,2022-04-24,Kia,Seltos,Seltos XM Petrol Manual,943000,1498,Petrol,Manual,Male,Pune,4.0
SAL101347,2021-03-31,Maruti Suzuki,Ertiga,Ertiga XM Petrol Manual,634000,999,Petrol,Manual,Male,Kolkata,2.0
SAL100217,2025-01-03,Kia,Sonet,Sonet VXI Diesel Manual,2069000,2500,Diesel,Manual,Female,Delhi,5.0
SAL100603,2024-11-23,Maruti Suzuki,Alto,Alto XM Diesel Manual,380000,1197,Diesel,Manual,Male,Hyderabad,4.0
SAL102972,2024-05-25,Hyundai,Santro,Santro XM Petrol CVT,1343000,1497,Petrol,CVT,Female,Pune,3.0
SAL103070,2021-05-13,Skoda,Rapid,Rapid SX(O) Diesel Manual,2355000,1497,Diesel,Manual,Female,Lucknow,2.0
SAL100883,2020-02-29,Honda,Amaze,Amaze LXI Petrol Manual,815000,1498,Petrol,Manual,Female,Delhi,2.0
SAL100453,2021-11-29,Kia,EV6,EV6 XM Diesel Manual,2341000,1198,Diesel,Manual,Female,Lucknow,2.0
SAL102558,2023-01-26,Tata,Safari,Safari VXI CNG Manual,408000,2500,CNG,Manual,Male,Ahmedabad,5.0
SAL102463,2025-01-02,Renault,Kiger,Kiger SX(O) Petrol Manual,812000,1498,Petrol,Manual,Male,Hyderabad,5.0
SAL103486,2025-06-27,Maruti Suzuki,Baleno,Baleno LXI Hybrid Manual,619000,999,Hybrid,Manual,Female,Hyderabad,6.0
SAL101911,2022-11-19,Toyota,Fortuner,Fortuner ZXI CNG Manual,3155000,1497,CNG,Manual,Female,Delhi,4.0
SAL101228,2024-07-09,Tata,Nexon,Nexon LXI Diesel Manual,1678000,1998,Diesel,Manual,Female,Mumbai,1.0
SAL102855,2020-11-08,Mahindra,Scorpio,Scorpio SX Petrol AMT,1611000,2500,Petrol,AMT,Male,Mumbai,2.0
SAL102736,2024-03-14,Tata,Safari,Safari XM Petrol Manual,1688000,1998,Petrol,Manual,Female,Bengaluru,4.0
SAL102883,2020-03-04,Renault,Duster,Duster VXI Diesel Manual,364000,1198,Diesel,Manual,Male,Chennai,3.0
SAL100529,2023-11-26,MG,ZS EV,ZS EV SX Petrol Manual,3162000,1998,Petrol,Manual,Male,Delhi,2.0
SAL102548,2024-02-28,Hyundai,i20,i20 SX(O) Diesel CVT,889000,1498,Diesel,CVT,Male,Delhi,3.0
SAL102891,2020-03-16,Toyota,Urban Cruiser,Urban Cruiser XZ Hybrid Manual,2642000,1998,Hybrid,Manual,Male,Jaipur,2.0
SAL100327,2025-05-16,MG,Astor,Astor XZ Diesel Manual,2529000,800,Diesel,Manual,Male,Hyderabad,2.0
SAL101959,2025-04-07,Tata,Nexon,Nexon VXI Petrol Automatic,1400000,1497,Petrol,Automatic,Male,Lucknow,1.0
SAL102580,2023-09-19,Hyundai,Verna,Verna ZXI+ Petrol AMT,548000,800,Petrol,AMT,Male,Hyderabad,6.0
SAL101840,2023-05-22,Honda,City,City EX Hybrid Manual,1109000,2200,Hybrid,Manual,Male,Delhi,5.0
SAL103439,2021-05-07,Tata,Tiago,Tiago ZXI CNG Manual,1601000,1197,CNG,Manual,Female,Jaipur,2.0
SAL101799,2023-08-01,Mahindra,Bolero,Bolero SX Diesel AMT,722000,1497,Diesel,AMT,Female,Bengaluru,6.0
SAL102963,2025-01-24,Renault,Kwid,Kwid XZ Petrol Manual,1181000,800,Petrol,Manual,Female,Kolkata,1.0
