SaleID,SaleDate,Brand,Model,Price,EngineCC,FuelType,Transmission,BuyerGender,City,UnitsSold
SAL100432,06-01-2024,Mahindra,XUV700,1813000,999,Diesel,Manual,Male,Bengaluru,5
SAL102301,31-08-2025,Renault,Triber,815000,1998,Petrol,Manual,Male,Chennai,1
SAL100996,06-02-2020,Tata,Altroz,1584000,999,Petrol,Manual,Male,Bengaluru,4
SAL103805,invalid_date,Honda,Amaze,1767000,800,Petrol,Manual,Male,Lucknow,2
SAL103717,18-03-2022,Hyundai,i10,495000,1998,Petrol,Automatic,Male,Jaipur,3
SAL103586,28-04-2022,Hyundai,Verna,945000,1198,Petrol,AMT,Male,Pune,6
SAL102827,30-03-2025,MG,Hector,1238000,1197,Petrol,Automatic,Male,Delhi,4
SAL100366,24-08-2024,MG,ZS EV,3403000,1197,Petrol,Manual,Female,Delhi,1
SAL101076,28-02-2020,Kia,Sonet,1453000,1498,CNG,Manual,Female,Jaipur,1
SAL101078,08-03-2024,Tata,Altroz,606000,1197,Diesel,Manual,Male,Kolkata,6
SAL102728,29-06-2021,Mahindra,XUV700,1144000,800,Diesel,Manual,Male,Lucknow,6
SAL100260,23-09-2021,Mahindra,Thar,1807000,1998,Petrol,Manual,Male,Kolkata,4
SAL102860,21-05-2025,Maruti Suzuki,Wagon R,1080000,1498,Diesel,Manual,Female,Jaipur,6
SAL102783,19-03-2025,MG,ZS EV,2983000,1197,Petrol,CVT,Female,Hyderabad,3
SAL103096,14-10-2020,Skoda,Octavia,2949000,1197,Petrol,Manual,Female,Ahmedabad,6
SAL102346,19-10-2020,Skoda,Rapid,2293000,2200,Petrol,Automatic,Male,Chennai,1
SAL100556,13-04-2023,Honda,City,847000,1998,Petrol,Manual,Female,Delhi,3
SAL102623,23-09-2023,Toyota,Glanza,3248000,999,Petrol,Automatic,Male,Bengaluru,3
SAL102066,02-11-2023,Mahindra,Scorpio,1062000,1498,Petrol,Manual,Female,Delhi,5
SAL100572,17-03-2023,Renault,Kiger,657000,2200,Petrol,Manual,Female,Jaipur,2
SAL103882,19-01-2022,Mahindra,XUV300,2425000,1197,Petrol,Manual,Male,Chennai,6
SAL103326,22-08-2024,Renault,Kwid,1023000,1197,Petrol,Manual,Female,Hyderabad,2
SAL102273,06-09-2022,Honda,Amaze,1417000,1497,Petrol,Manual,Male,Lucknow,5
SAL100599,27-03-2025,MG,Hector,1102000,800,Petrol,Automatic,Female,Mumbai,5
SAL103735,45723,Renault,Triber,724000,1197,Petrol,Manual,Male,Delhi,4
SAL102041,27-07-2023,Hyundai,Creta,1073000,1197,Petrol,Automatic,Male,Bengaluru,4
SAL100419,18-01-2020,MG,Astor,2881000,2500,Diesel,Manual,Male,Lucknow,4
SAL102136,20-08-2025,Toyota,Fortuner,922000,2200,Petrol,Manual,Male,Pune,5
SAL101302,10-12-2020,Toyota,Fortuner,846000,2500,Petrol,Automatic,Male,Hyderabad,3
SAL101246,09-08-2025,Kia,EV6,1023000,1498,Electric,Manual,Male,Ahmedabad,5
SAL101232,24-04-2022,MG,Astor,1533000,999,Hybrid,Manual,Male,Lucknow,5
SAL101448,04-07-2024,Toyota,Fortuner,3345000,800,Petrol,Manual,Male,Kolkata,4
SAL102266,11-01-2020,Mahindra,Scorpio,1765000,800,Diesel,Automatic,Male,Lucknow,6
SAL102355,16-11-2024,Maruti Suzuki,Ertiga,409000,1497,CNG,Manual,Male,Pune,4
SAL102204,21-05-2024,Renault,Triber,966000,2500,Petrol,Manual,Male,Mumbai,2
SAL101812,19-02-2023,Honda,Jazz,992000,2500,Diesel,Automatic,Male,Pune,3
SAL102219,10-10-2021,Tata,Altroz,458000,2500,Diesel,CVT,Male,Hyderabad,1
SAL101466,15-10-2023,Toyota,Urban Cruiser,3436000,1498,Diesel,Manual,Male,Chennai,2
SAL100275,27-04-2022,Mahindra,XUV300,1603000,2500,Petrol,Manual,Male,Ahmedabad,3
SAL100705,24-01-2024,Mahindra,XUV300,2482000,999,Petrol,Manual,Male,Bengaluru,5
SAL102334,06-09-2024,Skoda,Superb,1052000,1197,Petrol,Manual,Female,Hyderabad,6
SAL103138,11-11-2022,Skoda,Kushaq,1947000,1498,Electric,Manual,Male,Ahmedabad,1
SAL100453,03-12-2022,Toyota,Fortuner,3238000,2500,Hybrid,Manual,Male,Bengaluru,3
SAL100113,04-06-2024,Honda,City,1589000,800,Petrol,Manual,Male,Kolkata,5
SAL100071,20-02-2024,Kia,Carens,1138000,2200,Diesel,Manual,Female,Jaipur,999
SAL102028,22-06-2022,MG,ZS EV,1641000,1198,Diesel,Automatic,Female,Kolkata,4
SAL102130,05-10-2023,Toyota,Urban Cruiser,1154000,1497,Diesel,Manual,Male,Pune,1
SAL103228,12-10-2024,Hyundai,Venue,526000,1998,CNG,Manual,Male,Mumbai,2
SAL102926,28-09-2023,Mahindra,XUV300,2152000,1998,Petrol,Manual,Male,Chennai,6
SAL103908,08-08-2025,Honda,City,1330000,1998,Diesel,Manual,Female,Lucknow,3
SAL102063,25-02-2020,Skoda,Kushaq,1810000,999,Petrol,Manual,Male,Mumbai,5
SAL101825,04-01-2021,Maruti Suzuki,Baleno,777000,2500,CNG,Automatic,Female,Hyderabad,6
SAL103698,27-02-2025,Hyundai,Venue,1520000,2500,Petrol,AMT,Male,Chennai,5
SAL102583,07-11-2024,Hyun dai,Bolero,1509000,1998,Petrol,Manual,Male,Kolkata,4
SAL102289,24-05-2024,Renault,Kwid,476000,,Diesel,Manual,Male,Hyderabad,2
SAL100918,04-08-2025,Maruti Suzuki,Swift,987000,1497,Petrol,Manual,Male,Chennai,6
SAL100451,21-03-2021,Mahindra,XUV700,1705000,1197,Diesel,Manual,Male,Bengaluru,5
SAL103487,27-01-2024,Hyundai,###,462000,2500,Diesel,Manual,Female,Kolkata,5
SAL102452,09-04-2025,Honda,Amaze,1313000,1197,Petrol,Manual,Male,Pune,6
SAL102695,18-06-2025,Honda,Amaze,1271000,999,Diesel,Manual,Male,Bengaluru,6
SAL101514,22-09-2024,Mahindra,Scorpio,1052000,999,Petrol,Automatic,Female,Ahmedabad,6
SAL102392,16-01-2021,MG,Gloster,2076000,1998,Petrol,AMT,Female,Hyderabad,3
SAL101565,30-09-2020,Skoda,Kushaq,1732000,1197,Diesel,Manual,Male,Chennai,2
SAL100739,29-03-2025,Renault,Triber,639000,1497,Hybrid,Manual,Male,Hyderabad,5
SAL102412,07-03-2020,Mahindra,Scorpio,1574000,2500,Petrol,Manual,Male,Chennai,5
SAL101653,12-10-2024,Mahindra,XUV700,1348000,1198,Diesel,Manual,Female,Kolkata,3
SAL100104,20-03-2025,Mahindra,Scorpio,2334000,1497,Diesel,Manual,Male,Pune,5
SAL101857,27-01-2024,Hyundai,Santro,953000,1998,Electric,Manual,Female,Ahmedabad,3
SAL103340,16-09-2023,Maruti Suzuki,Alto,1100000,1198,Petrol,Manual,Male,Chennai,1
SAL103761,12-04-2023,Maruti Suzuki,Alto,961000,999,Petrol,Manual,Male,Ahmedabad,5
SAL103844,31-12-2021,Honda,WR-V,877000,1998,Hybrid,AMT,Male,Mumbai,2
SAL103628,02-05-2023,Skoda,Octavia,2544000,1497,Electric,Manual,Male,Hyderabad,4
SAL102709,14-05-2025,Toyota,Fortuner,1521000,2500,Diesel,Manual,Male,Chennai,6
SAL100241,25-09-2023,Renault,Triber,1159000,1497,Electric,Manual,Female,Delhi,6
SAL102478,03-05-2021,Kia,Sonet,1012000,999,Diesel,Manual,Male,Ahmedabad,6
SAL102862,17-02-2023,Renault,Kwid,1155000,2500,CNG,Automatic,Female,Pune,5
SAL103909,13-08-2024,MG,ZS EV,1813000,800,Petrol,AMT,Female,Chennai,6
SAL103275,05-05-2022,Maruti Suzuki,Alto,1039000,1497,Petrol,Manual,Male,Ahmedabad,2
SAL101988,21-10-2020,MG,Gloster,2092000,2500,Petrol,Manual,Male,Chennai,6
SAL101569,18-08-2021,Tata,Harrier,932000,999,Petrol,CVT,Male,Bengaluru,2
SAL101619,09-09-2024,Maruti Suzuki,Swift,958000,1198,Petrol,Automatic,Male,Jaipur,5
SAL102678,04-03-2024,Honda,WR-V,823000,1497,Diesel,Manual,Female,Bengaluru,5
SAL100096,09-08-2024,Kia,EV6,1689000,800,Petrol,Manual,Female,Hyderabad,4
SAL102515,18-05-2020,Hyundai,Venue,1512000,1998,Petrol,Manual,Male,Ahmedabad,1
SAL103546,18-03-2020,Hyundai,Venue,499000,1497,Diesel,Automatic,Male,Hyderabad,3
SAL101190,10-04-2024,MG,Gloster,1168000,2200,Diesel,AMT,Male,Mumbai,3
SAL100084,12-06-2020,Renault,Kiger,580000,1998,Diesel,Manual,Male,Chennai,6
SAL102749,09-06-2021,Mahindra,Thar,1845000,2200,Diesel,AMT,Male,Lucknow,1
SAL101718,21-09-2020,Skoda,Octavia,2964000,800,Petrol,Manual,Male,Hyderabad,3
SAL100009,06-08-2025,Honda,Amaze,1479000,1998,Hybrid,Manual,Male,Bengaluru,2
SAL102652,24-02-2025,Hyundai,Santro,844000,1497,Petrol,AMT,Female,Delhi,5
SAL100878,22-09-2020,Hyundai,Venue,433000,1197,Petrol,Automatic,Male,Jaipur,3
SAL101339,11-02-2025,Kia,Sonet,852000,1197,Petrol,Manual,Male,Delhi,6
SAL100773,19-05-2022,Skoda,Kushaq,1674000,800,Petrol,Manual,Male,Delhi,2
SAL101385,23-06-2021,MG,Gloster,1813000,1498,Petrol,Automatic,Male,Mumbai,6
SAL103210,14-09-2021,Honda,City,876000,800,Diesel,Manual,Male,Chennai,4
SAL100276,16-04-2021,Hyundai,i20,1358000,800,CNG,Manual,Male,Bengaluru,6
SAL101408,08-12-2024,Maruti Suzuki,Baleno,827000,2200,Diesel,Manual,Female,Hyderabad,6
SAL101592,06-07-2025,Skoda,Kushaq,1082000,1998,Diesel,Manual,Male,Ahmedabad,5
SAL101372,13-01-2024,Kia,Sonet,2252000,2200,Petrol,Manual,Male,Mumbai,4
SAL100088,17-08-2023,Hyundai,i20,1465000,999,Electric,Manual,Male,Mumbai,6
SAL100090,20-06-2021,Kia,Carens,1003000,1497,Petrol,Automatic,Male,Lucknow,2
SAL102813,17-11-2020,Kia,Carens,1077000,2200,Diesel,AMT,Male,Pune,3
SAL100280,28-08-2023,Skoda,Octavia,2758000,1198,Petrol,Manual,Female,Jaipur,6
SAL103055,05-09-2020,Renault,Kiger,1172000,800,Petrol,Manual,Male,Lucknow,6
SAL101906,11-07-2023,Toyota,Fortuner,3383000,1198,Petrol,!!,Male,Jaipur,5
SAL102699,05-11-2020,Toyota,Urban Cruiser,2864000,1497,Petrol,Manual,Female,Chennai,4
SAL101484,04-10-2024,Toyota,Glanza,1609000,1998,Diesel,Manual,Male,Kolkata,5
SAL103635,17-02-2023,Tata,Tiago,981000,800,Hybrid,Manual,Female,Lucknow,1
SAL101823,12-07-2024,Tata,Safari,1384000,2500,Diesel,Automatic,Male,Bengaluru,3
SAL101324,13-10-2020,Kia,EV6,2459000,800,Diesel,Automatic,Male,Jaipur,4
SAL103535,03-07-2020,Mahindra,Bolero,933000,1198,Petrol,Manual,Male,Lucknow,3
SAL103274,08-03-2025,Maruti Suzuki,Dzire,1053000,800,Hybrid,Manual,Male,Delhi,2
SAL101426,22-04-2020,Mahindra,Bolero,709000,2200,Petrol,Automatic,Male,Hyderabad,2
SAL103412,07-04-2022,Honda,Amaze,725000,1198,Petrol,Automatic,Female,Pune,4
SAL100992,30-06-2021,Hyundai,i20,727000,2500,Petrol,Manual,Male,Bengaluru,3
SAL100365,15-06-2024,Hyundai,Santro,863000,2500,Petrol,Manual,Male,Mumbai,6
SAL102071,05-08-2022,Toyota,Urban Cruiser,2154000,999,Diesel,CVT,Male,Ahmedabad,6
SAL103417,16-02-2025,MG,Astor,2636000,1498,CNG,Manual,Female,Ahmedabad,2
SAL100676,21-03-2025,Hyundai,Venue,534000,800,Petrol,Manual,Male,Delhi,5
SAL102026,11-09-2021,Honda,Jazz,1504000,999,Diesel,Automatic,Male,Mumbai,5
SAL100998,01-12-2024,Skoda,Kushaq,2891000,2200,Petrol,Manual,Male,Pune,6
SAL101189,08-05-2024,Maruti Suzuki,Wagon R,937000,1497,CNG,AMT,Male,Lucknow,6
SAL103406,28-04-2025,Honda,WR-V,1644000,1498,Petrol,Manual,Male,Hyderabad,6
SAL102358,11-07-2022,MG,Hector,2335000,1197,Hybrid,Manual,Male,Chennai,2
SAL103108,19-09-2022,Mahindra,Thar,1761000,1498,Diesel,Automatic,Female,Ahmedabad,4
SAL102688,14-08-2021,Kia,Sonet,1638000,1498,Diesel,Manual,Male,Chennai,1
SAL103425,19-06-2025,Maruti Suzuki,Wagon R,858000,2500,Diesel,Manual,Male,Hyderabad,6
SAL101759,09-01-2024,Tata,Altroz,1067000,2500,Diesel,Manual,Male,Jaipur,4
SAL103451,16-07-2024,Toyota,Urban Cruiser,2589000,800,Petrol,Manual,Female,Ahmedabad,4
SAL102288,25-07-2023,Skoda,Octavia,1860000,999,Diesel,Manual,Male,Bengaluru,4
SAL102714,17-04-2023,Skoda,Superb,803000,1998,Petrol,Manual,Female,Kolkata,6
SAL101342,30-05-2022,Renault,Triber,1081000,2200,Petrol,Manual,Male,Delhi,6
SAL100094,30-12-2022,Mahindra,XUV700,2088000,800,Petrol,Manual,Male,Ahmedabad,2
SAL101286,26-09-2023,Tata,Tiago,423000,800,Electric,Manual,Female,Pune,4
SAL102146,18-06-2024,Maruti Suzuki,Alto,713000,2500,Diesel,Manual,Male,Hyderabad,2
SAL100167,17-09-2022,Skoda,Rapid,1210000,1197,Petrol,Manual,Male,Lucknow,4
SAL100496,08-08-2025,Maruti Suzuki,Swift,825000,1197,Electric,Automatic,Male,Pune,4
SAL101749,14-03-2020,Honda,WR-V,851000,800,Petrol,CVT,Male,Delhi,3
SAL102323,12-10-2023,Renault,Triber,578000,1498,Diesel,AMT,Male,Jaipur,1
SAL103161,15-10-2022,Mahindra,Scorpio,739000,1998,Petrol,Manual,Male,Delhi,5
SAL100714,04-12-2021,Kia,Sonet,1393000,2500,Petrol,Automatic,Female,Jaipur,6
SAL101539,29-06-2020,Renault,Kwid,773000,1998,Diesel,Automatic,Female,Mumbai,3
SAL102815,21-10-2022,Kia,Sonet,2112000,1998,Petrol,Automatic,Female,Pune,4
SAL100331,26-01-2025,Tata,Nano,1361000,2500,Diesel,Manual,Male,Bengaluru,1
SAL100219,02-03-2022,Honda,Jazz,1634000,1197,Diesel,Manual,Male,Hyderabad,5
SAL102481,17-09-2020,Kia,Seltos,2291000,1497,Petrol,Manual,Male,Pune,6
SAL103911,16-10-2021,Tata,Nano,681000,1197,Electric,Manual,Male,Kolkata,3
SAL103695,19-09-2023,Kia,Sonet,851000,1197,Petrol,Manual,Male,Kolkata,5
SAL102534,15-09-2023,Renault,Kiger,964000,2200,Diesel,Manual,Male,Pune,3
SAL101537,30-07-2025,Toyota,Innova,2607000,1998,CNG,Manual,Female,Lucknow,1
SAL100531,09-02-2024,MG,Gloster,3499000,1198,Diesel,Manual,Female,Chennai,6
SAL101864,14-07-2020,Kia,Carens,2474000,1497,Petrol,Manual,Male,Kolkata,2
SAL103724,23-08-2025,Mahindra,XUV700,1371000,2500,Electric,Manual,Male,Kolkata,5
SAL102308,18-08-2020,Tata,Safari,459000,1198,Petrol,AMT,Male,Mumbai,5
SAL101980,19-03-2020,Skoda,Superb,1209000,1197,DIESEL,Manual,Female,Hyderabad,1
SAL102858,20-01-2021,Toyota,Fortuner,801000,999,Petrol,Manual,Male,Kolkata,4
SAL100305,21-04-2024,Hyundai,Creta,1571000,1498,Electric,Manual,Male,Kolkata,6
SAL103670,09-01-2023,Renault,Kwid,514000,2200,Petrol,Automatic,Male,Lucknow,2
SAL101649,14-07-2020,Toyota,Innova,2684000,999,CNG,Manual,Female,Jaipur,4
SAL100196,17-06-2023,Skoda,Superb,2397000,2200,Petrol,AMT,Male,Chennai,2
SAL101164,26-03-2024,Hyundai,Verna,593000,1197,Electric,Manual,Male,Kolkata,4
SAL101618,15-03-2022,Mahindra,Thar,1704000,999,Diesel,Manual,Male,Mumbai,3
SAL101146,08-03-2024,Mahindra,Thar,2135000,1197,Diesel,Automatic,Female,Mumbai,4
SAL100494,04-03-2024,Toyota,Fortuner,1998000,1498,CNG,Manual,Male,Bengaluru,5
SAL100110,28-08-2024,Mahindra,XUV300,1222000,1197,Petrol,Automatic,Female,Pune,5
SAL101108,22-11-2020,Honda,Jazz,1466000,2500,Diesel,Manual,Male,Kolkata,6
SAL101269,20-07-2023,Kia,Seltos,1296000,1197,Hybrid,Manual,Female,Jaipur,1
SAL102561,10-05-2022,Maruti Suzuki,Wagon R,936000,2200,Petrol,Manual,Male,Ahmedabad,5
SAL102739,25-09-2020,Kia,Sonet,929000,2200,CNG,Automatic,Female,Pune,5
SAL103554,05-03-2023,Skoda,Rapid,1117000,1197,Diesel,Manual,Male,Lucknow,2
SAL100369,31-08-2022,Toyota,Glanza,894000,800,Diesel,AMT,Female,Mumbai,3
SAL100793,15-01-2025,Renault,Kwid,850000,1198,Petrol,Manual,Female,Mumbai,3
SAL103146,08-05-2020,Maruti Suzuki,Baleno,1106000,2500,Electric,Automatic,Male,Lucknow,5
SAL103591,24-08-2020,Tata,Altroz,546000,800,Petrol,Automatic,Male,Jaipur,2
SAL103364,22-07-2023,Tata,Tigor,1615000,800,Diesel,Manual,Female,Lucknow,3
SAL100926,06-12-2020,Toyota,Urban Cruiser,1452000,1497,Diesel,Manual,Female,Kolkata,4
SAL102321,06-01-2021,Kia,Carens,2014000,999,Petrol,Manual,Male,Kolkata,4
SAL101815,26-08-2022,Kia,Sonet,2445000,1197,Diesel,Automatic,Female,Delhi,3
SAL100396,18-03-2021,MG,Hector,3146000,800,Petrol,Manual,Male,Delhi,5
SAL101178,04-03-2022,MG,Gloster,2903000,1498,Petrol,Manual,Male,Lucknow,1
SAL102837,07-12-2021,Skoda,Octavia,899000,999,Petrol,Automatic,Male,Chennai,3
SAL101215,28-07-2023,Mahindra,XUV300,1097000,1197,Electric,Manual,Female,Chennai,4
SAL100797,21-11-2024,Renault,Duster,809000,800,Petrol,Automatic,Male,Ahmedabad,2
SAL101298,29-01-2020,Toyota,Innova,2482000,1498,Hybrid,Automatic,Male,Jaipur,5
SAL103259,25-02-2020,Kia,Carens,2323000,1198,Hybrid,Manual,Male,Pune,2
SAL103122,04-03-2024,Tata,Tigor,388000,999,Petrol,Manual,Female,Mumbai,4
SAL101062,22-06-2025,Tata,Nano,1376000,800,Petrol,Manual,Male,Lucknow,6
SAL103009,21-06-2025,Renault,Duster,347000,1498,Hybrid,Manual,Male,Mumbai,2
SAL100418,24-08-2024,Honda,City,1440000,800,Hybrid,Automatic,Male,Ahmedabad,4
SAL103516,31-08-2021,Mahindra,Scorpio,853000,999,Hybrid,Manual,Male,Chennai,1
SAL103280,27-12-2024,MG,Gloster,2128000,1197,Hybrid,AMT,Male,Chennai,2
SAL100375,31-10-2021,Renault,Duster,587000,1497,Diesel,Automatic,Male,Hyderabad,1
SAL102511,16-10-2020,Mahindra,XUV700,2290000,2500,Petrol,Manual,Female,Ahmedabad,3
SAL100470,02-07-2021,MG,Hector,1030000,1497,Petrol,Manual,Female,Kolkata,5
SAL101541,21-11-2023,Skoda,Octavia,1035000,1998,Petrol,Manual,Male,Pune,3
SAL103147,19-02-2025,Kia,EV6,1933000,1198,Petrol,Manual,Male,Delhi,4
SAL103320,16-11-2024,Maruti Suzuki,Celerio,794000,1197,Diesel,Manual,Female,Lucknow,2
SAL102607,11-12-2020,Mahindra,Thar,1197000,1498,Petrol,Manual,Male,Ahmedabad,5
SAL102350,24-08-2023,Maruti Suzuki,Celerio,872000,1497,Petrol,Automatic,Male,Lucknow,5
SAL102630,17-04-2020,Toyota,Fortuner,2472000,1998,Diesel,Manual,Male,Kolkata,5
SAL103317,18-10-2024,Toyota,Urban Cruiser,715000,2500,Petrol,Manual,Male,Jaipur,5
SAL103951,25-01-2025,Renault,Duster,1051000,2200,Petrol,Manual,Male,Chennai,1
SAL101761,08-07-2023,Tata,Safari,1482000,1498,Electric,Automatic,Male,Chennai,3
SAL100798,21-10-2023,Skoda,Octavia,2333000,2200,Petrol,Manual,Female,Hyderabad,6
SAL102059,18-11-2023,Mahindra,XUV300,1682000,2500,Electric,Automatic,Male,Bengaluru,2
SAL103672,30-03-2024,Skoda,Rapid,2394000,2200,Petrol,Manual,Male,Chennai,6
SAL103557,19-04-2020,Honda,WR-V,1237000,1998,Petrol,AMT,Male,Chennai,4
SAL101486,10-06-2021,Hyundai,Santro,875000,999,Petrol,Manual,Male,Lucknow,2
SAL100538,06-11-2022,MG,Astor,2126000,1498,Electric,Manual,Male,Mumbai,3
SAL102675,03-07-2022,Maruti Suzuki,Swift,559000,800,Petrol,Automatic,Male,Jaipur,6
SAL102329,16-06-2025,Maruti Suzuki,Swift,346000,1498,Petrol,Manual,Male,Bengaluru,4
SAL103325,15-01-2025,Tata,Harrier,1352000,1497,Petrol,Manual,Female,Bengaluru,6
SAL100983,15-07-2020,Mahindra,Bolero,835000,1197,Petrol,Automatic,Male,Jaipur,5
SAL100480,06-06-2024,Mahindra,XUV700,1833000,1998,Diesel,Manual,Female,Delhi,1
SAL101479,06-08-2023,Hyundai,Verna,923000,1497,Diesel,AMT,Male,Lucknow,4
SAL100223,14-02-2024,Hyundai,Verna,841000,1198,Petrol,Manual,Male,Lucknow,3
SAL100672,06-09-2022,Tata,Tigor,412000,999,Petrol,Automatic,Male,Ahmedabad,5
SAL103291,11-12-2022,Tata,Safari,1528000,1197,Diesel,Manual,Female,Kolkata,1
SAL103014,05-03-2025,Toyota,Innova,2440000,800,Petrol,Automatic,Male,Delhi,4
SAL103497,04-11-2020,Toyota,Innova,3181000,2200,Hybrid,Manual,Female,Jaipur,2
SAL101393,11-07-2020, ,Astor,2299000,2500,Petrol,Manual,Female,Jaipur,2
SAL103197,16-07-2024,Maruti Suzuki,Wagon R,1089000,2200,Petrol,Automatic,Male,Mumbai,3
SAL103141,05-07-2024,Honda,Jazz,1713000,1198,Electric,Manual,Female,Jaipur,1
SAL103978,30-12-2021,Mahindra,XUV700,791000,2500,Electric,Manual,Male,Chennai,3
SAL100994,31-05-2024,Mahindra,Thar,1350000,1198,Hybrid,AMT,Female,Jaipur,1
SAL100580,13-02-2023,MG,Hector,2148000,2500,CNG,Manual,Male,Mumbai,6
SAL101045,27-07-2021,Tata,Altroz,1162000,2500,Diesel,Manual,Male,Pune,4
SAL100077,29-05-2023,Maruti Suzuki,Swift,367000,999,Electric,Manual,Female,Lucknow,5
SAL102595,20-04-2020,Hyundai,i20,1330000,1197,Petrol,Automatic,Male,Ahmedabad,3
SAL103993,18-08-2023,MG,Gloster,1128000,2200,Diesel,Manual,Female,Ahmedabad,6
SAL102796,07-04-2024,Renault,Duster,366000,2500,Hybrid,Automatic,Male,Kolkata,3
SAL103477,26-06-2022,Mahindra,Scorpio,1665000,1198,Petrol,Manual,Male,Hyderabad,1
SAL101758,27-04-2021,Honda,WR-V,821000,1197,Hybrid,Manual,Male,Mumbai,5
SAL100826,25-06-2025,Kia,Sonet,1389000,800,Petrol,Manual,Female,Hyderabad,4
SAL100125,15-05-2025,Renault,Kwid,684000,1998,Petrol,Manual,Female,Ahmedabad,1
SAL101252,25-07-2023,Skoda,Superb,1058000,1998,Petrol,Manual,Female,Mumbai,3
SAL102805,15-11-2023,MG,Gloster,3443000,800,Petrol,AMT,Male,Bengaluru,3
SAL103114,15-03-2022,Mahindra,Bolero,1059000,1497,Electric,Automatic,Male,Mumbai,3
SAL103588,30-12-2022,Maruti Suzuki,Wagon R,413000,800,Petrol,AMT,Male,Jaipur,6
SAL101960,23-06-2024,Maruti Suzuki,Alto,407000,1198,Hybrid,Automatic,Male,Mumbai,4
SAL103693,05-09-2022,Kia,Sonet,1199000,800,Petrol,Manual,Female,Ahmedabad,5
SAL101596,22-11-2024,Toyota,Innova,1468000,2200,Hybrid,Manual,Male,Chennai,3
SAL100576,07-04-2024,Toyota,Fortuner,1112000,800,Diesel,AMT,Male,Bengaluru,2
SAL101575,12-10-2023,Skoda,Octavia,1011000,999,Diesel,CVT,Male,Lucknow,6
SAL100621,27-08-2022,Maruti Suzuki,Ertiga,488000,2500,Petrol,AMT,Male,Mumbai,1
SAL100767,04-01-2022,Skoda,Rapid,2729000,1497,Petrol,Manual,Male,Ahmedabad,2
SAL103446,18-08-2021,Maruti Suzuki,Baleno,1024000,2200,Petrol,AMT,Female,Hyderabad,5
SAL101229,04-06-2025,Toyota,Fortuner,1846000,2200,Diesel,Automatic,Male,Kolkata,5
SAL101340,25-05-2023,Kia,Seltos,1238000,800,Petrol,Manual,Female,Ahmedabad,4
SAL100659,18-05-2023,Renault,Kwid,814000,1498,Petrol,Manual,Male,Jaipur,1
SAL103078,23-06-2021,Toyota,Urban Cruiser,1134000,2500,CNG,Manual,Female,Bengaluru,5
SAL103803,22-07-2022,Kia,EV6,2472000,2500,Petrol,Automatic,Male,Hyderabad,1
SAL102850,09-06-2022,Tata,Harrier,1219000,1497,Diesel,AMT,Male,Hyderabad,4
SAL103847,16-08-2022,MG,Hector,2405000,1197,Diesel,Manual,Female,Hyderabad,1
SAL102892,07-03-2020,Skoda,Octavia,2496000,1198,Diesel,Manual,Male,Bengaluru,3
SAL101517,16-03-2024,Honda,Amaze,1688000,2500,Petrol,Manual,Male,Bengaluru,3
SAL103680,05-10-2020,Toyota,Innova,2802000,1497,CNG,Manual,Male,Ahmedabad,1
SAL103942,07-11-2020,Kia,Sonet,943000,2500,Petrol,Automatic,Female,Bengaluru,6
SAL103963,22-04-2022,Maruti Suzuki,Swift,825000,2500,Petrol,Automatic,Male,Chennai,3
SAL103709,11-02-2022,Honda,WR-V,1760000,1497,Petrol,Manual,Male,Hyderabad,3
SAL100259,30-01-2022,Honda,WR-V,807000,1998,Petrol,Manual,Female,Delhi,1
SAL100282,02-07-2021,MG,Hector,1939000,1498,Petrol,Manual,Male,Bengaluru,5
SAL102682,27-08-2020,Skoda,Rapid,832000,1197,Petrol,Manual,Male,Chennai,4
SAL101614,10-11-2021,Kia,Carens,1366000,800,Electric,Manual,Female,Kolkata,1
SAL101184,17-05-2021,Mahindra,Bolero,885000,1498,Diesel,Automatic,Male,Chennai,6
SAL101973,14-01-2024,Renault,Duster,"₹ 1,23,000",2200,Petrol,Automatic,Female,Pune,2
SAL102522,11-02-2023,Kia,EV6,1309000,999,Petrol,AMT,Male,Mumbai,5
SAL100455,28-07-2021,Kia,Sonet,1637000,2200,Petrol,Manual,Male,Bengaluru,6
SAL102368,20-06-2024,Renault,Duster,609000,1497,Petrol,Automatic,Male,Mumbai,5
SAL100434,17-04-2023,Honda,Jazz,793000,1198,Electric,Manual,Male,Jaipur,6
SAL102935,29-09-2021,Kia,EV6,1084000,999,Petrol,Manual,Male,Delhi,5
SAL100299,27-01-2023,Mahindra,Thar,854000,999,Diesel,Manual,Male,Bengaluru,999
SAL101762,26-06-2023,Toyota,Fortuner,975000,2500,Petrol,Automatic,Female,Bengaluru,4
SAL102484,14-06-2025,Maruti Suzuki,Swift,716000,2500,Hybrid,Manual,Female,Jaipur,4
SAL103818,21-12-2022,Kia,Sonet,2195000,1198,Hybrid,Manual,Male,Ahmedabad,2
SAL101932,12-02-2025,MG,Hector,2402000,2500,Petrol,Manual,Male,Hyderabad,5
SAL100438,25-09-2020,Skoda,Rapid,2354000,1198,Diesel,Automatic,Female,Hyderabad,1
SAL102373,26-10-2022,Tata,Tigor,902000,1197,Petrol,Manual,Male,Kolkata,6
SAL102024,14-06-2021,Tata,Altroz,886000,1197,Petrol,Manual,Female,Delhi,3
SAL102451,10-03-2023,Kia,Seltos,2443000,999,Petrol,Manual,Male,Lucknow,4
